LNR,RESPONSE
62792,0.295
63736,0.67
63746,0.56
64054,0.1
64058,0.635
64059,0.53
64062,0.42
64066,0.0
64393,0.2561000244668176
64695,0.22
54619,0.6602301587301587
54621,0.79
54949,0.36
55252,0.17
55256,0.705215325873571
55268,0.6533333333333334
55574,0.28
55902,0.15
51085,0.09
51730,0.46
52390,0.5226995435210133
53033,0.28
53035,0.295
54313,0.25
60381,0.33
60706,0.66
61020,0.02
56249,0.705215325873571
56551,0.53
56552,0.12
56554,0.27
56873,0.5767043453850454
57196,0.62
57832,0.16
58484,0.04
58794,0.53
58803,0.36
58808,0.18
59432,0.555
59442,0.45
60076,0.34
60711,0.7421779956201822
60712,0.565
56264,0.16
56268,0.4775
56581,0.08
56583,0.68
56895,0.69
56899,0.45983333333333326
57216,0.35
57548,0.42
58172,0.07
58493,0.11
58814,0.37
58818,0.33
59132,0.705215325873571
59148,0.7421779956201822
59455,0.255
59464,0.25
59469,0.22
69961,0.28
70274,0.61
70282,0.11666666666666665
70285,0.595
70291,0.7421779956201822
60109,0.18
60420,0.46
60744,0.51
61054,0.55
66081,0.705215325873571
66090,0.74
66091,0.2561000244668176
61619,0.22
61620,0.12
61629,0.17
62263,0.09333333333333332
62271,0.36
62589,0.71
62893,0.07
62911,0.4075
63214,0.545
63216,0.07
63223,0.06
63224,0.1
63550,0.12
63864,0.46
64178,0.11
64817,0.1
64832,0.7066666666666666
64833,0.06
65143,0.20083333333333328
65148,0.23
65468,0.12
66099,0.24
66105,0.23
61317,0.12
61324,0.3
61332,0.24
61961,0.4
62276,0.05
62278,0.2561000244668176
62923,0.5233333333333333
62926,0.57
63884,0.08
63888,0.28
64194,0.18
64201,0.7
64207,0.085
64522,0.33
64836,0.31
64839,0.47
65157,0.38
65161,0.705215325873571
65167,0.26
70592,0.4
70901,0.34
70909,0.2
70911,0.49333333333333335
70912,0.6866666666666665
71232,0.61
66436,0.13
66443,0.705215325873571
66453,0.12
66769,0.34
67404,0.215
67411,0.2352335979844635
67715,0.38
67716,0.09
67727,0.14
68036,0.01
68041,0.17
68047,0.625
68052,0.2561000244668176
68356,0.2561000244668176
68363,0.495
68682,0.09
68689,0.53
50456,0.42
50788,0.73
46252,0.04
46254,0.1
46256,0.19
46565,0.43
46576,0.6666666666666665
46907,0.12
47228,0.24666666666666667
47545,0.45
47551,0.24
47555,0.7
47563,0.02
47880,0.01
47881,0.7421779956201822
48203,0.51
48854,0.0
48857,0.1
49182,0.12
49508,0.27
50160,0.13
50479,0.32
50803,0.1
45949,0.35
46267,0.2
46271,0.4633333333333334
46277,0.155
46916,0.55
46918,0.05
46920,0.11
46923,0.4075
46929,0.27
47240,0.09
47243,0.09
47572,0.369
47576,0.515
48229,0.425
49198,0.08
49526,0.09
49530,0.09
49535,0.41
49844,0.2561000244668176
49858,0.16
50169,0.43
50493,0.2561000244668176
50818,0.29
45970,0.28
46608,0.04
46622,0.45399999999999996
47269,0.11
47278,0.44
47595,0.7421779956201822
47922,0.07
47926,0.25
48250,0.5767043453850454
48893,0.09
48906,0.578
48909,0.03
49222,0.495
49876,0.325
50199,0.11833333333333332
50504,0.2561000244668176
50506,0.06333333333333334
45651,0.01
40281,0.5767043453850454
39978,0.4175
39986,0.5166666666666666
40300,0.5767043453850454
44947,0.2352335979844635
45275,0.14
40770,0.2352335979844635
40779,0.26
41099,0.32
41748,0.32
41756,0.7
42070,0.22833333333333336
42703,0.705215325873571
42706,0.08
43022,0.33333333333333326
43029,0.33
43034,0.705215325873571
43986,0.68
43999,0.1
44317,0.12
44321,0.53
40798,0.71
41126,0.32
41456,0.63
42099,0.7
42409,0.12
42739,0.13
43363,0.37
43701,0.18
47167,0.39799999999999996
47488,0.2561000244668176
47503,0.32
47825,0.25
48149,0.5
48788,0.24
48791,0.47
48795,0.5767043453850454
49122,0.705215325873571
49133,0.09
49765,0.14
49780,0.2352335979844635
50738,0.4
45872,0.2561000244668176
47505,0.28600000000000003
16382,0.47
16386,0.63
16062,0.426
16408,0.07666666666666666
16410,0.88
16431,0.42333333333333334
16104,0.08
16122,0.14333333333333334
16150,0.30666666666666664
16465,0.705215325873571
16470,0.52
16487,0.19
16490,0.09
16181,0.5767043453850454
16190,0.07
16501,0.27
16203,0.1
16211,0.76
15918,0.43
15948,0.705215325873571
16258,0.48
16265,0.4566666666666667
16013,0.54
16027,0.5767043453850454
16673,0.07
16982,0.525
16997,0.02
16695,0.49
17000,0.35
17009,0.28
16711,0.37
17036,0.41
16719,0.03
25892,0.705215325873571
25893,0.115
25614,0.4266666666666667
25639,0.15
25647,0.32
25955,0.265
25665,0.7421779956201822
25364,0.58
25682,0.13
25391,0.61
25706,0.2352335979844635
25399,0.51
25407,0.596
25721,0.18
62416,0.66
62424,0.25
62738,0.4
62740,0.58
63057,0.49
64015,0.355
64024,0.39
64658,0.49
64668,0.06
64974,0.07
64980,0.24
76062,0.534
71276,0.21
71283,0.21
71289,0.09
71290,0.2
71293,0.2
71602,0.22
71923,0.64
72244,0.3
72248,0.25
72565,0.39
73197,0.42
74167,0.33
74812,0.18
75119,0.01
75765,0.19
75768,0.18
75771,0.7421779956201822
75775,0.38
76090,0.52
71294,0.19
71309,0.3966666666666667
71311,0.15
71940,0.46
72582,0.3733333333333333
72591,0.28
73224,0.06
73229,0.02
73549,0.12
73876,0.07
74498,0.415
74506,0.54
74509,0.3966666666666667
75138,0.48
75468,0.5226995435210133
75794,0.09
71640,0.24
71965,0.51
72286,0.21
72610,0.41
57773,0.682
59057,0.69
60025,0.24
60333,0.49
56198,0.38
56517,0.37
56847,0.31
57792,0.45
58120,0.38
58443,0.18
58446,0.705215325873571
58450,0.44
59082,0.38
59089,0.2561000244668176
59399,0.5716666666666667
59713,0.5767043453850454
59721,0.07
59723,0.3975
60034,0.36
60041,0.6
60046,0.595
60360,0.625
60367,0.375
57177,0.49
58139,0.705215325873571
58141,0.32
58785,0.18
59093,0.22
59428,0.705215325873571
60054,0.26
65491,0.5767043453850454
65813,0.4933333333333333
70820,0.105
70822,0.15
70829,0.57
70830,0.28
71140,0.76
71152,0.24
66355,0.15
66363,0.56
67637,0.5625
67641,0.49
67962,0.41
67970,0.355
45328,0.16
45340,0.435
40508,0.71
41156,0.5767043453850454
41168,0.295
41482,0.1
41803,0.705215325873571
42442,0.2561000244668176
42445,0.01
42448,0.5767043453850454
42768,0.51
42776,0.66
42780,0.12
43087,0.1733333333333333
43095,0.7421779956201822
43724,0.37
44049,0.35
44053,0.415
44059,0.01
45014,0.17
45018,0.23
45023,0.48333333333333334
45026,0.06
40532,0.39
41180,0.45
41192,0.5767043453850454
41515,0.34
41829,0.43
42146,0.56
42787,0.1
43104,0.27
43105,0.43
43119,0.11
43758,0.5767043453850454
44080,0.11
44391,0.35
44715,0.49
45376,0.47
40880,0.19
41196,0.01
41203,0.2561000244668176
41211,0.18
54655,0.565
54662,0.3
55940,0.05
51124,0.705215325873571
51128,0.705215325873571
51131,0.07
51446,0.11
51781,0.2352335979844635
52107,0.25
52425,0.1825
52433,0.07
52742,0.5226995435210133
52748,0.2
53400,0.26
82769,0.28
83085,0.35
83094,0.15
83406,0.18
83416,0.25
83726,0.05
84369,0.24
84696,0.24666666666666665
85649,0.3775
45,0.2561000244668176
84,0.5226995435210133
103,0.5226995435210133
104,0.5767043453850454
108,0.2561000244668176
110,0.7421779956201822
113,0.5226995435210133
125,0.5226995435210133
23,0.2352335979844635
35,0.5767043453850454
36,0.5767043453850454
148,0.705215325873571
170,0.2561000244668176
183,0.2352335979844635
209,0.5226995435210133
219,0.5767043453850454
242,0.5767043453850454
243,0.2561000244668176
252,0.5226995435210133
263,0.7421779956201822
270,0.7421779956201822
288,0.5767043453850454
388,0.5767043453850454
431,0.39
448,0.03
453,0.7421779956201822
483,0.58
532,0.2
541,0.35
545,0.2
564,0.2561000244668176
581,0.7421779956201822
591,0.0
602,0.3
626,0.2561000244668176
627,0.23
642,0.55
662,0.7
692,0.57
715,0.9516666666666667
755,0.65
765,0.42
83237,0.18
83547,0.6416666666666666
83870,0.42
83876,0.485
84502,0.47
84520,0.33
85147,0.41
85151,0.7421779956201822
85462,0.6741666666666666
8192,0.31
8196,0.4425
8200,0.21
7887,0.475
7897,0.03
8214,0.09805555555555553
8217,0.24
7903,0.13716666666666666
7908,0.705215325873571
7909,0.56
7911,0.37
8338,0.607
7921,0.235
8222,0.57
8244,0.16
8250,0.12
8312,0.5767043453850454
7727,0.30833333333333335
7730,0.41
8066,0.555
8080,0.14
7761,0.62
7771,0.35
8082,0.4966666666666667
8096,0.47
7786,0.215
8106,0.37
7827,0.15
7831,0.03
8153,0.47
8500,0.12
8833,0.32
8834,0.2561000244668176
8501,0.44
8511,0.4633333333333334
8856,0.51
8860,0.38333333333333336
8535,0.12
8865,0.06
8879,0.42
8976,0.22
8978,0.35
8979,0.649047619047619
8886,0.03
8898,0.08
8905,0.15
8915,0.285
8917,0.06
8920,0.28
68753,0.39
69066,0.6708333333333333
69379,0.45333333333333337
69384,0.7421779956201822
69390,0.7421779956201822
69708,0.49
69711,0.27
70024,0.05
70025,0.6
70984,0.21
66195,0.18
66521,0.32
66836,0.03666666666666667
66847,0.38
67158,0.13
67160,0.27399999999999997
67165,0.705215325873571
67168,0.18
68754,0.72
68769,0.68
69078,0.3
69719,0.06
70044,0.24
70370,0.59
70372,0.5
70373,0.325
81127,0.05
81445,0.45
81450,0.48666666666666664
76670,0.59
76984,0.53
77627,0.4266666666666667
78584,0.17
78596,0.5767043453850454
79553,0.46
79556,0.14
79558,0.4442857142857143
79872,0.28
80181,0.37
80190,0.365
80512,0.27
80513,0.11
80825,0.24
80831,0.15
81462,0.42
76688,0.39
76999,0.7
77002,0.26
77008,0.04
78281,0.17
78282,0.15
78293,0.0645
38292,0.365
37990,0.375
38001,0.41
38013,0.31
38337,0.36
38024,0.28
38025,0.1
38031,0.32
38044,0.705215325873571
38395,0.14
39053,0.78
39062,0.72
38723,0.23
39066,0.34
38761,0.28
39084,0.595
38775,0.23
38804,0.76
38821,0.47
39143,0.29
39153,0.51
39154,0.38
38857,0.5767043453850454
38858,0.5767043453850454
39168,0.4
38865,0.09
38868,0.16
48000,0.18
48005,0.47
48648,0.0
48663,0.39
48979,0.03
48981,0.03
49622,0.705215325873571
49948,0.43
49953,0.22
49957,0.23
50276,0.51
50277,0.4933333333333333
46058,0.705215325873571
46067,0.78
46073,0.09
46394,0.57
46720,0.29
47039,0.46399999999999997
47366,0.285
47374,0.7421779956201822
47690,0.5
48348,0.57
48673,0.28
48681,0.7421779956201822
48682,0.7421779956201822
49655,0.12
50292,0.55
50295,0.21
50297,0.705215325873571
50620,0.13
18949,0.25
18950,0.37
18620,0.204
19040,0.36
18656,0.49833333333333335
18964,0.05
18970,0.45666666666666667
18972,0.31
18679,0.06
18683,0.65
18684,0.48
18999,0.5
19028,0.5566666666666666
18719,0.7421779956201822
18735,0.315
18426,0.45
18429,0.07
18433,0.46
18740,0.37
18743,0.27
18755,0.15
18447,0.42
18450,0.06
18451,0.1733333333333333
18457,0.7421779956201822
18461,0.04
18473,0.68
27349,0.89
27675,0.2561000244668176
27676,0.7421779956201822
27685,0.43333333333333335
28009,0.5226995435210133
28010,0.14
28318,0.5767043453850454
28330,0.09
28360,0.1
28071,0.25
28483,0.22
28486,0.305
28491,0.705215325873571
28495,0.705215325873571
28108,0.69
28402,0.16
28434,0.4
28141,0.39
28143,0.15
28457,0.01
28163,0.6205967643467644
28471,0.14
28185,0.58
27896,0.45
28199,0.08
28213,0.45
28218,0.525
27928,0.46
27929,0.27
28243,0.66
28258,0.3433333333333334
28273,0.365
27965,0.23
27973,0.2561000244668176
48636,0.705215325873571
48960,0.5
49281,0.2
49922,0.09
50255,0.39
50262,0.18
50574,0.06
47345,0.1
47348,0.3
47676,0.705215325873571
47686,0.5266666666666666
56282,0.40666666666666673
56928,0.38
57241,0.475
58525,0.25
58526,0.43
58530,0.655
58840,0.09
58850,0.67
59478,0.04
59483,0.2
59485,0.34
59808,0.4275
60110,0.5
56298,0.7633333333333333
56299,0.08
57263,0.56
57576,0.43
57892,0.45
58215,0.5
58216,0.10742063492063492
58223,0.5767043453850454
58862,0.5116666666666667
59821,0.03
60139,0.31
60470,0.475
60780,0.47
60786,0.5767043453850454
56313,0.09
56322,0.19
56632,0.09
56633,0.74
56642,0.48
56648,0.02
57272,0.705215325873571
27292,0.39
27631,0.2833333333333333
27318,0.555
27323,0.48
27332,0.23
36839,0.4
36843,0.39
36860,0.2866666666666667
36863,0.27
36883,0.26
36887,0.705215325873571
36897,0.24
37206,0.245
37234,0.11
37255,0.0
37269,0.27
36992,0.295
36995,0.705215325873571
37282,0.09
37287,0.15
37298,0.22
36704,0.64
36705,0.64
36710,0.44
37025,0.29
37047,0.35666666666666663
36742,0.7
36751,0.5767043453850454
36752,0.6
36767,0.56
37085,0.47
37092,0.38
37099,0.39
36787,0.046
36796,0.27
37120,0.45
37133,0.05
37477,0.26
37817,0.35
37827,0.18
37831,0.04
37834,0.17
37512,0.09
37517,0.09
37845,0.31
37855,0.41333333333333333
37531,0.385
37541,0.07
37875,0.24
37571,0.39
37882,0.23
16762,0.285
16769,0.5226995435210133
17061,0.17
16782,0.26
16791,0.37
16809,0.1
17100,0.358
16826,0.22
16836,0.365
17122,0.33
17130,0.6
16857,0.1
16548,0.04
16551,0.46
16559,0.51
16567,0.29
16570,0.57
16572,0.28
16878,0.39
16879,0.5
16583,0.16
16584,0.21
16590,0.45
16901,0.44
16607,0.08
16925,0.425
16948,0.255
16954,0.6056666666666666
16959,0.67
17626,0.45
17320,0.45
17326,0.2
17362,0.46
17373,0.24
17783,0.47
17796,0.21
17797,0.11
17700,0.32
17710,0.2025
17712,0.33
17715,0.51
17416,0.23
17452,0.57
17762,0.46
17770,0.57
17461,0.52
17488,0.46
17504,0.33333333333333326
17213,0.7421779956201822
17215,0.705215325873571
17537,0.76
17235,0.1
17261,0.1625
17266,0.35
68519,0.5767043453850454
68524,0.29
68846,0.39
69488,0.09333333333333334
69806,0.27
70116,0.27
70117,0.385
70119,0.02
70759,0.15
70771,0.35
71084,0.11
71088,0.32
71092,0.2
66303,0.5767043453850454
66625,0.08
66631,0.51
66938,0.5033333333333334
68540,0.2352335979844635
69509,0.12
69819,0.7421779956201822
70145,0.38
70455,0.5767043453850454
70462,0.14
70468,0.1716666666666667
70792,0.36
66319,0.12
66970,0.76
68243,0.47
68245,0.34
68882,0.56
68883,0.05
69193,0.426
69522,0.17
69842,0.5226995435210133
70169,0.7421779956201822
70481,0.8
71117,0.31
71118,0.65
71130,0.33
66335,0.11
66658,0.39399999999999996
66661,0.38
66669,0.606
66991,0.4733333333333333
67630,0.04
67940,0.45
67946,0.1
68254,0.04
68270,0.115
68582,0.17
6765,0.26
6499,0.5767043453850454
6521,0.34
6828,0.5
6829,0.66
6852,0.39
6857,0.77
6858,0.52
6553,0.15023809523809523
6554,0.23
6884,0.09
6892,0.12
7558,0.4
7233,0.37
7573,0.01
7250,0.38
7588,0.7421779956201822
7589,0.31
7610,0.27
7624,0.5226995435210133
7625,0.15
7330,0.4
7334,0.09
7344,0.05
7347,0.5226995435210133
7353,0.555
7673,0.5767043453850454
7376,0.6066666666666667
7081,0.705215325873571
7088,0.29
7105,0.635
7431,0.51
7434,0.73
7436,0.56
7133,0.77
7446,0.03
7459,0.33
7148,0.42666666666666664
7161,0.0
7170,0.21
7179,0.6
7482,0.19
7511,0.45
7515,0.1
7215,0.446
8167,0.2
8179,0.325
7863,0.52
7865,0.32
7866,0.08
7868,0.32
7870,0.24
16745,0.35
16752,0.29
17038,0.27
19331,0.55
19630,0.325
19341,0.5767043453850454
19371,0.01
19067,0.01
19069,0.7421779956201822
19383,0.26
19082,0.485
19084,0.46
19413,0.38
19116,0.05
19419,0.45666666666666667
19433,0.24
19434,0.47
19448,0.6083333333333333
19156,0.78
19176,0.65
19177,0.17
20145,0.12
20157,0.14
19818,0.06
19826,0.34
20177,0.17
19841,0.7421779956201822
19888,0.2
19909,0.6233333333333333
19910,0.08
20220,0.235
20226,0.08
19923,0.7421779956201822
20254,0.08
19956,0.5109523809523809
19962,0.13
28521,0.14841666666666667
28537,0.07666666666666667
28851,0.34
28548,0.4081666666666667
28859,0.7
28862,0.19
28563,0.1
28565,0.2225
28879,0.2366666666666667
28881,0.01
28884,0.22
28582,0.14
28591,0.39
28904,0.08
28910,0.14
28598,0.43
28933,0.07
28626,0.22
28632,0.15
28635,0.49
28942,0.2
29588,0.46
29305,0.63
29310,0.08199999999999999
29626,0.03
29632,0.56
9340,0.515
9040,0.14
9355,0.3
9042,0.22333333333333336
9370,0.705215325873571
9382,0.27
9383,0.43
9095,0.09
10067,0.25
10077,0.52
10084,0.5767043453850454
10097,0.08666666666666666
10102,0.594
9789,0.245
10124,0.705215325873571
10225,0.27
10235,0.46
9822,0.7421779956201822
9835,0.37
10149,0.7475
10176,0.61
9869,0.24
9870,0.23
9879,0.15
10219,0.33
9601,0.2
9927,0.29
9928,0.6633333333333334
9936,0.15
18482,0.31666666666666665
18486,0.5767043453850454
18487,0.31
18492,0.385
18496,0.01
18497,0.53
18803,0.34
18811,0.05
18506,0.0
18512,0.3775
18536,0.52
18870,0.2
18877,0.17
19500,0.24
19502,0.18
19504,0.24
19207,0.12
19213,0.4
19221,0.09666666666666668
19222,0.25
19223,0.19
19230,0.15
19659,0.03
19271,0.04
19274,0.7421779956201822
19574,0.25
19307,0.49
19600,0.425
84216,0.54
84521,0.04
84524,0.705215325873571
84532,0.29333333333333333
85171,0.15
85179,0.5767043453850454
85180,0.7421779956201822
85481,0.2
85491,0.455
81660,0.18
81673,0.3
81992,0.03
82301,0.32
82313,0.2561000244668176
82950,0.07
83274,0.18
83592,0.13
83919,0.17
84221,0.34
84230,0.6266666666666666
84557,0.16
84559,0.19
81681,0.5767043453850454
81692,0.7538095238095238
82008,0.33
82015,0.5833333333333334
82332,0.2625
82961,0.41
83601,0.55
8752,0.51
8445,0.61
8460,0.06
8765,0.1
8766,0.31
8767,0.31
8775,0.5226995435210133
8475,0.5767043453850454
8791,0.4
9430,0.14
9452,0.16
9472,0.1
9173,0.53
9584,0.22
9199,0.14
9487,0.41
9212,0.0
9231,0.12333333333333332
9250,0.51
9251,0.76
9546,0.41
9547,0.23
9268,0.16
9279,0.705215325873571
9562,0.125
9565,0.15
9569,0.01
9293,0.705215325873571
8990,0.26
9019,0.48
9324,0.15
76429,0.705215325873571
77391,0.7578333333333331
77714,0.18
78028,0.07
78034,0.20800000000000002
78671,0.22
79301,0.47
79317,0.27
79634,0.1
79636,0.5233333333333333
79944,0.705215325873571
79949,0.2352335979844635
79959,0.5333333333333333
80271,0.43
80587,0.29
80589,0.06
76442,0.21
76443,0.61
76766,0.3
77399,0.2352335979844635
77734,0.41
78044,0.6225
78361,0.2
78683,0.6508333333333332
78999,0.26
79327,0.4
79643,0.5226995435210133
79965,0.5767043453850454
79967,0.7421779956201822
79977,0.11
81259,0.88
77108,0.62
78064,0.30333333333333334
78073,0.5767043453850454
78077,0.72
78379,0.3
78386,0.32
78707,0.02
78713,0.24
79022,0.7421779956201822
79028,0.6
79033,0.25
79038,0.705215325873571
79346,0.28
79675,0.23
79985,0.25
79990,0.65
81965,0.1
81973,0.19
81978,0.5166666666666666
82287,0.705215325873571
82291,0.01
82922,0.22
83257,0.36
83881,0.7421779956201822
83884,0.5767043453850454
83894,0.09
83898,0.07
40208,0.5767043453850454
40209,0.5226995435210133
39898,0.02
40224,0.5226995435210133
40233,0.49
40239,0.04
39919,0.31
39926,0.16
39935,0.705215325873571
40250,0.36
39945,0.07
39955,0.1
40260,0.585
40261,0.05
40265,0.18
40269,0.05
30591,0.32
31002,0.27
31006,0.07
31015,0.07
30903,0.635
30912,0.01
30640,0.19
30644,0.12
30653,0.4
30690,0.24
30988,0.29
30716,0.22
30413,0.32
30725,0.8
30418,0.41
30752,0.02
30448,0.27
30770,0.05
30470,0.705215325873571
30484,0.32
30800,0.5767043453850454
30514,0.075
30821,0.44
31478,0.15
31479,0.1
31482,0.04
31492,0.3
31494,0.0
31174,0.38
31500,0.35
31505,0.38
31184,0.48
31186,0.08
31194,0.16
40071,0.705215325873571
40492,0.27
40085,0.36
40092,0.105
40093,0.43
40095,0.5767043453850454
40405,0.2561000244668176
40413,0.2561000244668176
40416,0.53
40107,0.22
40114,0.485
40424,0.15
40435,0.6366666666666667
40444,0.5016666666666667
40153,0.72
40158,0.5
40466,0.07
40478,0.10241666666666666
40481,0.7421779956201822
40161,0.6046666666666667
39858,0.375
40187,0.46
40192,0.07
40194,0.17
39885,0.58
40202,0.1245
40203,0.5767043453850454
71023,0.7421779956201822
71032,0.16
66245,0.225
66250,0.7775
66560,0.06
66880,0.35
66891,0.2625
67196,0.17
67514,0.2561000244668176
67836,0.24
67843,0.43
67853,0.67
68163,0.5233333333333333
69766,0.2425
69770,0.24
70086,0.02
70396,0.46
70407,0.25
70727,0.27
71050,0.705215325873571
66256,0.32
66578,0.19666666666666668
66592,0.395
66911,0.04
67219,0.4417857142857143
67224,0.2561000244668176
67541,0.11
68175,0.23
68508,0.71
68817,0.16
69145,0.73
69147,0.19
69453,0.53
69783,0.36
69787,0.44
70095,0.42
70428,0.56
66282,0.04
66284,0.054000000000000006
66605,0.505
66929,0.42
67241,0.27
67243,0.05
78002,0.35
78009,0.3
78333,0.27
78969,0.26
78974,0.48
78977,0.14
80249,0.32
80255,0.33
81200,0.25
81203,0.1
81216,0.63
76419,0.57
20593,0.29
20890,0.42
20600,0.635
20627,0.705215325873571
20645,0.4
20346,0.25666666666666665
20356,0.16
20357,0.11
20662,0.56
20358,0.29
20359,0.38
20372,0.35
20375,0.25
20435,0.51
20745,0.545
20755,0.44
21094,0.7421779956201822
21098,0.22
21106,0.08
21108,0.648
21460,0.38
21465,0.19
21144,0.2352335979844635
30041,0.7809999999999999
30048,0.46
30364,0.16
30067,0.53
29764,0.31
29767,0.02
29770,0.5820000000000001
30079,0.705215325873571
29789,0.2
29796,0.43
29806,0.81
29820,0.5767043453850454
29833,0.29
30155,0.7421779956201822
29840,0.15
29844,0.27
29863,0.27
29864,0.316
29874,0.2
30209,0.39
30210,0.75
30216,0.56
30530,0.1
30840,0.625
30554,0.33
30871,0.38
30564,0.705215325873571
30879,0.29333333333333333
30894,0.705215325873571
79566,0.85
79893,0.43
79894,0.47
79896,0.26
80203,0.34
80211,0.5767043453850454
80217,0.14
80530,0.46
80849,0.06
80856,0.06
81164,0.17
81166,0.1
81168,0.7421779956201822
76704,0.3833333333333333
77018,0.355
77031,0.31
77676,0.705215325873571
77996,0.04
78621,0.22
78945,0.36
78949,0.05
79269,0.1
79274,0.39
80221,0.2352335979844635
80228,0.5466666666666666
80543,0.01
80545,0.7421779956201822
80550,0.59
80558,0.41
80863,0.525
80867,0.32
80868,0.1
80870,0.2
76405,0.32
76734,0.3
77052,0.46
84798,0.07
85104,0.21
85118,0.33
85431,0.6566666666666667
85432,0.6
85753,0.705215325873571
81614,0.22
81921,0.3266666666666667
82245,0.24
82563,0.35
82573,0.76
82879,0.43
82891,0.46
83201,0.19
83218,0.5767043453850454
83842,0.5
83845,0.485
83847,0.45
83848,0.2352335979844635
83853,0.705215325873571
83856,0.36
84489,0.35
85124,0.6
85441,0.705215325873571
85451,0.59
85457,0.39
85768,0.55
85780,0.1925
81625,0.5226995435210133
81635,0.57
81940,0.2561000244668176
81951,0.2
81956,0.165
82583,0.705215325873571
82592,0.14
82596,0.52
8936,0.7175
8622,0.17
8633,0.47
8639,0.31
8951,0.705215325873571
8952,0.705215325873571
8657,0.6
8352,0.3
8673,0.6203333333333333
8367,0.28
8379,0.2352335979844635
8690,0.45
8404,0.72
8408,0.54
8436,0.07
8745,0.45166666666666666
17922,0.48
17923,0.14
17939,0.425
17949,0.03
18264,0.34
17968,0.15
18015,0.01
18313,0.43
18317,0.11
18326,0.02
18041,0.45
18043,0.115
18044,0.02
18054,0.23
18058,0.48
18366,0.29
18390,0.6733333333333335
17811,0.13
18131,0.09
17826,0.13
18166,0.52
18172,0.4
18177,0.16
18181,0.545
18182,0.4
18186,0.06
17912,0.2
17915,0.37
18218,0.07
18898,0.53
18581,0.04
18589,0.18
18596,0.21
80365,0.01
80373,0.08
80683,0.415
80696,0.17
81007,0.705215325873571
76539,0.55
76554,0.26
76868,0.45
76871,0.2766666666666666
84244,0.07
84571,0.11
84574,0.32
85528,0.76
85533,0.55
81710,0.3733333333333333
82029,0.04
82039,0.52
82343,0.15
82666,0.5983333333333334
82670,0.34
82991,0.58
83303,0.6013333333333333
83624,0.48
83637,0.73
83942,0.33333333333333326
83943,0.5366666666666666
83946,0.19
83950,0.15
84901,0.1
81720,0.27
81730,0.05
83321,0.22
83646,0.11
83650,0.38
84601,0.4
84602,0.52
84612,0.04
84619,0.66
85247,0.0
85256,0.76
83617,0.48
10281,0.47
10601,0.2352335979844635
10301,0.28
10344,0.37
10349,0.15
10354,0.06
10663,0.0
10674,0.44
10679,0.24
11321,0.32
11328,0.47
11332,0.18
11013,0.08
11351,0.57
11024,0.22
11373,0.38
11070,0.3
11483,0.22
11095,0.39
11096,0.03
11406,0.36
11414,0.2561000244668176
11112,0.705215325873571
11426,0.44
20289,0.32426190476190475
20294,0.08
20296,0.525
19981,0.34
19687,0.67
20002,0.1916190476190476
20006,0.705215325873571
20036,0.355
19718,0.705215325873571
19729,0.15
20056,0.595
19741,0.29
19748,0.705215325873571
20069,0.075
20097,0.38
19791,0.22
20444,0.08
20448,0.4
20455,0.47
20761,0.17
20772,0.4
20795,0.57
20482,0.29
20492,0.64
20508,0.41
20840,0.03
20844,0.24
20845,0.5566666666666668
20852,0.42
20573,0.39
20580,0.645
69541,0.63
69548,0.4325
70181,0.435
70190,0.56
80307,0.46
80623,0.27
80626,0.39
80635,0.22
81263,0.17
81267,0.17
76482,0.14
76807,0.07
77118,0.14
77127,0.4
77449,0.2
78093,0.7421779956201822
78399,0.275
78401,0.19
78407,0.04
78726,0.705215325873571
79042,0.555
79055,0.54
79362,0.06
79696,0.5767043453850454
80330,0.3366666666666667
80336,0.11
80338,0.75
80643,0.5
80654,0.01
80966,0.03
81285,0.5
76502,0.7421779956201822
76509,0.4
77141,0.65
77152,0.07
77781,0.61
77786,0.21
77787,0.435
77788,0.495
77789,0.23
77791,0.35
78098,0.705215325873571
78100,0.04
78102,0.22
78744,0.24
78756,0.19
79064,0.11
79071,0.32
79388,0.12
79719,0.4
80345,0.57
80661,0.7421779956201822
80678,0.54
81300,0.705215325873571
76528,0.5366666666666666
76846,0.18
77158,0.13
78122,0.19
79414,0.42
79415,0.18
79734,0.16
17593,0.6
27080,0.16
26778,0.1
27106,0.13
27227,0.17
26827,0.17
26831,0.42
27130,0.38
27135,0.0
26846,0.705215325873571
26849,0.25
26851,0.47
27145,0.32
26863,0.03
26877,0.18
27159,0.275
27160,0.6275
27161,0.17
27181,0.455
26903,0.55
26908,0.46
27209,0.18
26934,0.14
26935,0.39
26955,0.46
26959,0.254
26972,0.28
26662,0.25
26664,0.315
26669,0.5767043453850454
26984,0.48
26679,0.365
26694,0.12
27005,0.38
27013,0.0
27028,0.12
27031,0.41
26722,0.5
27042,0.05
27706,0.21
27707,0.2
27713,0.25
27714,0.12583333333333332
27732,0.14
27415,0.31
27743,0.7421779956201822
27420,0.07
27858,0.41
27458,0.42
27464,0.18
27465,0.705215325873571
27474,0.04
27476,0.06
27492,0.49
27495,0.24
27805,0.21
27509,0.58
27524,0.42
27846,0.25
27554,0.62
27557,0.4
27583,0.135
47660,0.44
47667,0.0
47985,0.245
47986,0.33
47994,0.62
48300,0.2333333333333333
48312,0.15
57710,0.41
58339,0.705215325873571
58348,0.44
58971,0.15
59300,0.5767043453850454
